,tag_1,tag_2,score
18041,classic rock,synthpop,0.00155578119302
18042,contemporary rnb,synthpop,0.103489077601
18043,cute,synthpop,0.0357147022506
18044,dance,synthpop,2.67734457795
18045,dance-pop,synthpop,0.169570305844
18046,dark-pop,synthpop,0.116082986515
18047,downtempo,synthpop,0.0499657050628
18048,dream pop,synthpop,0.899096051459
18049,dreamwave,synthpop,0.160716160128
18050,dubstep,synthpop,0.00270184348607
18051,electro,synthpop,3.93033940769
18052,electro house,synthpop,0.00625139175288
18053,electronic,synthpop,213.663753705
18054,electronica,synthpop,13.5189927488
18055,electropop,synthpop,55.500004008
18056,england,synthpop,0.0437377098731
18057,english,synthpop,0.0511484961349
18058,ethereal,synthpop,0.0821784896446
18059,experimental,synthpop,3.14402729185
18060,female,synthpop,0.00389038500385
18061,female vocal,synthpop,0.042075386698
18062,female vocalist,synthpop,0.196647496769
18063,female vocalists,synthpop,4.06050120116
18064,folk,synthpop,0.00196572990477
18065,folk rock,synthpop,0.00193555089459
18066,folktronica,synthpop,0.0179929378601
18067,fun,synthpop,0.0161506763847
18068,funk,synthpop,0.00432705792294
18069,german,synthpop,0.0767866584153
18070,glitch,synthpop,0.0060191178193
18071,glitch pop,synthpop,0.104930385538
18072,indie,synthpop,12.1322823343
18073,indie electronic,synthpop,0.157513230287
18074,indie pop,synthpop,3.62496440216
18075,indie rock,synthpop,0.0731464088946
18076,indietronica,synthpop,5.20752214139
18077,instrumental,synthpop,0.00514608964122
18078,krautrock,synthpop,0.234710326684
18079,london,synthpop,0.0119497192001
18080,male vocalists,synthpop,0.119157439752
18081,new rave,synthpop,0.0530333492501
18082,new romantic,synthpop,0.768345615516
18083,new wave,synthpop,25.14374405
18084,new york,synthpop,0.00394300133261
18085,norwegian,synthpop,0.0556536319049
18086,pop,synthpop,18.3208973887
18087,pop rock,synthpop,0.0308736899837
18088,post-dubstep,synthpop,0.0618817163905
18089,post-punk,synthpop,0.313896857555
18090,power pop,synthpop,0.00895944642417
18091,powerpop,synthpop,0.230292920605
18092,psychedelic,synthpop,0.377983236541
18093,psychedelic pop,synthpop,0.0127752060361
18094,r&b,synthpop,0.003184893177
18095,rnb,synthpop,0.00307782056017
18096,rock,synthpop,0.204403766437
18097,scandinavian,synthpop,0.0447220326063
18098,sexy,synthpop,0.00281657159655
18099,shoegaze,synthpop,0.00295759845915
18100,singer-songwriter,synthpop,0.0378808082901
18101,soul,synthpop,0.00076781713316
18102,swedish,synthpop,8.66205194626
18103,synth,synthpop,0.62352405061
18104,synth pop,synthpop,31.5444979636
18105,techno,synthpop,0.0110138978169
18106,trip hop,synthpop,0.00550435837836
18107,trip-hop,synthpop,0.0613434503702
18108,uk bass,synthpop,0.179046940576
18109,visual kei,synthpop,0.229331915742
18110,witch house,synthpop,0.211514213059
18111,00s,techno,0.00336682886955
18112,80s,techno,0.00385261850593
18113,90s,techno,0.00382417151167
18114,All,techno,0.241275753503
18115,BPitch Control,techno,0.705912042978
18116,Disco,techno,0.039446895726
18117,EDM,techno,0.516250650602
18118,Hip-Hop,techno,0.00237667744884
18119,House,techno,14.4693655167
18120,Progressive House,techno,0.1588582374
18121,Soundtrack,techno,0.00866281946522
18122,UK,techno,0.0211022765663
18123,alternative,techno,0.0476549048562
18124,ambient,techno,0.367254160005
18125,american,techno,0.00236602217505
18126,big beat,techno,4.33009303461
18127,big room house,techno,0.713005570149
18128,breakbeat,techno,0.15129775674
18129,british,techno,0.0684716106769
18130,chillout,techno,0.0534683140758
18131,club,techno,2.36714636238
18132,dance,techno,7.2142238125
18133,dancehall,techno,0.968100256091
18134,danish,techno,0.204631546349
18135,deep house,techno,2.62413278483
18136,dj,techno,0.0742806318101
18137,downtempo,techno,0.0929146452464
18138,dubstep,techno,0.290247733678
18139,dutch,techno,0.641368336841
18140,electro,techno,2.84984515333
18141,electro house,techno,0.13919302274
18142,electronic,techno,18.832090641
18143,electronica,techno,11.8172244761
18144,electropop,techno,0.00680807247057
18145,experimental,techno,0.146431653343
18146,female vocalists,techno,0.00114511345446
18147,french,techno,0.0976319907648
18148,funk,techno,0.106013980441
18149,funky,techno,0.0501029688592
18150,future house,techno,3.27762047487
18151,german,techno,0.155066605199
18152,glitch,techno,1.37146475377
18153,idm,techno,2.24207808322
18154,indie,techno,0.0132202807863
18155,industrial,techno,0.583060144725
18156,instrumental,techno,0.0131392621037
18157,jazz,techno,0.0066601067685
18158,jungle,techno,3.85629404349
18159,microhouse,techno,0.333050255806
18160,minimal,techno,5.40543767041
18161,minimal techno,techno,1.18072627131
18162,pop,techno,0.0320550112876
18163,progressive trance,techno,0.29223539199
18164,psychedelic,techno,0.209410100129
18165,rock,techno,0.0124899876112
18166,soul,techno,0.0353712525237
18167,synthpop,techno,0.0110138978169
18168,tech house,techno,0.400818142447
18169,trance,techno,3.24460629498
18170,trip-hop,techno,0.027379342481
18171,00s,teen pop,0.0274233540854
18172,10s,teen pop,0.0931053531125
18173,<3,teen pop,0.559621690196
18174,Brutal Death Metal,teen pop,0.458217719932
18175,Demi Lovato,teen pop,0.631787017642
18176,Disney,teen pop,0.278641149306
18177,Hip-Hop,teen pop,0.0119780973443
18178,Miley Cyrus,teen pop,1.26097110712
18179,Selena Gomez,teen pop,0.582014184196
18180,UK,teen pop,0.015635083465
18181,USA,teen pop,0.0337097410095
18182,United States,teen pop,0.161411574862
18183,alternative,teen pop,0.00309978052831
18184,amazing,teen pop,0.281843849643
18185,american,teen pop,0.120018775045
18186,beautiful,teen pop,0.0682968080617
18187,cute,teen pop,0.579940298211
18188,dance,teen pop,0.303467936627
18189,electronic,teen pop,0.0021404252495
18190,electropop,teen pop,0.0180663057526
18191,female,teen pop,0.0471403759566
18192,female vocalist,teen pop,0.207625188843
18193,female vocalists,teen pop,0.16374408785
18194,guilty pleasure,teen pop,2.88852926114
18195,male vocalists,teen pop,0.0106805060978
18196,pop,teen pop,0.179824982006
18197,pop rock,teen pop,0.299792220975
18198,power pop,teen pop,0.0618390070708
18199,r&b,teen pop,0.0325679749468
18200,rnb,teen pop,0.0592221438227
18201,rock,teen pop,0.0219355794298
18202,sexy,teen pop,0.450025068026
18203,singer-songwriter,teen pop,0.00410429911725
18204,teen,teen pop,1.7043986218
18205,00s,trip hop,0.00473449500581
18206,90s,trip hop,0.00373278572147
18207,Hann with Gun,trip hop,0.772437791964
18208,Hip-Hop,trip hop,0.0250583812232
18209,Mellow,trip hop,0.0116505941627
18210,UK,trip hop,0.0592553256954
18211,acid jazz,trip hop,0.423877169435
18212,alternative,trip hop,0.201312175503
18213,alternative rock,trip hop,0.00219966035611
18214,ambient,trip hop,0.684986986657
18215,american,trip hop,0.00347094785228
18216,art pop,trip hop,0.213647766852
18217,british,trip hop,0.320861722841
18218,chill,trip hop,0.529301225856
18219,chillout,trip hop,3.17252107388
18220,dance,trip hop,0.0120388272445
18221,downbeat,trip hop,0.331395451001
18222,downtempo,trip hop,5.15506714887
18223,dream pop,trip hop,0.042710108184
18224,dub,trip hop,0.0609908604415
18225,dubstep,trip hop,0.00883443371896
18226,electro,trip hop,0.103027508479
18227,electronic,trip hop,1.39911028179
18228,electronica,trip hop,2.56248009609
18229,electropop,trip hop,0.00587940757411
18230,experimental,trip hop,0.366910900478
18231,female,trip hop,0.00776296914071
18232,female vocalist,trip hop,0.0136784901679
18233,female vocalists,trip hop,0.185432096676
18234,funk,trip hop,0.0092459779213
18235,hip hop,trip hop,0.00679598616608
18236,idm,trip hop,0.0214063964227
18237,indie,trip hop,0.117620330953
18238,indie pop,trip hop,0.0180886292617
18239,indie rock,trip hop,0.00329306984712
18240,instrumental,trip hop,0.035192553658
18241,instrumental hip-hop,trip hop,0.0662636983542
18242,jazz,trip hop,0.0504629297019
18243,lounge,trip hop,0.783368849708
18244,nu jazz,trip hop,0.351112930126
18245,pop,trip hop,0.0264431747409
18246,psychedelic,trip hop,0.00789499758977
18247,rnb,trip hop,0.00288964948161
18248,rock,trip hop,0.00793622524986
18249,singer-songwriter,trip hop,0.00396758989875
18250,soul,trip hop,0.00420414012835
18251,synthpop,trip hop,0.00550435837836
18252,trip-hop,trip hop,9.21589112445
18253,00s,trip-hop,0.0201742609181
18254,10s,trip-hop,0.00795403544812
18255,90s,trip-hop,0.005166538309
18256,All,trip-hop,0.0127692643894
18257,Avant-Garde,trip-hop,0.014582947433
18258,Dreamy,trip-hop,0.0218664074687
18259,Drum and bass,trip-hop,0.00814997761839
18260,Hann with Gun,trip-hop,0.19691914726
18261,Hip-Hop,trip-hop,1.39784562295
18262,House,trip-hop,0.199774124993
18263,Lo-Fi,trip-hop,0.0141510123995
18264,Mellow,trip-hop,0.0211911824025
18265,Progressive rock,trip-hop,0.0508509743326
18266,Psychedelic Rock,trip-hop,0.00154770929148
18267,UK,trip-hop,0.0675783855896
18268,UK Garage,trip-hop,1.01760386075
18269,USA,trip-hop,0.00478316079312
18270,Warp,trip-hop,0.163183793883
18271,abstract hip-hop,trip-hop,0.127086277352
18272,acid jazz,trip-hop,0.872634403556
18273,acoustic,trip-hop,0.000952663521744
18274,alternative,trip-hop,2.10061532133
18275,alternative rnb,trip-hop,0.769901202534
18276,alternative rock,trip-hop,0.0259134354053
18277,ambient,trip-hop,5.59868303666
18278,american,trip-hop,0.0425475385123
18279,art pop,trip-hop,0.959367536164
18280,art rock,trip-hop,0.00300527056548
18281,atmospheric,trip-hop,0.0240445799734
18282,australian,trip-hop,0.0130049135927
18283,beats,trip-hop,0.0478668482718
18284,breakbeat,trip-hop,0.0610481282184
18285,british,trip-hop,1.67647715532
18286,britpop,trip-hop,0.00117309752693
18287,chill,trip-hop,0.95111969819
18288,chillout,trip-hop,225.088916822
18289,chillwave,trip-hop,0.0284355554933
18290,contemporary r&b,trip-hop,0.0250777271135
18291,contemporary rnb,trip-hop,0.0835977511952
18292,dance,trip-hop,0.654349740713
18293,danish,trip-hop,0.110702965458
18294,dark,trip-hop,0.0361028071243
18295,downbeat,trip-hop,0.150455867712
18296,downtempo,trip-hop,207.884627378
18297,dream pop,trip-hop,0.448877501696
18298,dub,trip-hop,0.0641989814105
18299,dubstep,trip-hop,0.253700850511
18300,electro,trip-hop,0.163187244891
18301,electronic,trip-hop,302.354463532
18302,electronica,trip-hop,38.6346090638
18303,electropop,trip-hop,0.0903165353113
18304,english,trip-hop,0.0105417640135
18305,ethereal,trip-hop,0.00551574132507
18306,experimental,trip-hop,3.81528226888
18307,female,trip-hop,0.0205545494744
18308,female vocalist,trip-hop,0.0397774269203
18309,female vocalists,trip-hop,6.7419191682
18310,folk,trip-hop,0.00186217218652
18311,french,trip-hop,0.0161490849674
18312,funk,trip-hop,0.0530266829958
18313,glitch,trip-hop,0.037586566198
18314,glitch pop,trip-hop,0.0464248832514
18315,glitch-hop,trip-hop,0.0312196946235
18316,hip hop,trip-hop,0.0833064901682
18317,icelandic,trip-hop,2.14759119285
18318,idm,trip-hop,1.58047020412
18319,indie,trip-hop,3.94732100782
18320,indie pop,trip-hop,0.12613100889
18321,indie rock,trip-hop,0.0260027963066
18322,indietronica,trip-hop,0.0363574627797
18323,instrumental,trip-hop,0.454922711109
18324,instrumental hip-hop,trip-hop,0.556526250064
18325,jazz,trip-hop,0.216334539653
18326,london,trip-hop,0.00913589269578
18327,lounge,trip-hop,10.3262112466
18328,male vocalists,trip-hop,0.00587051030913
18329,minimal,trip-hop,0.00619852234308
18330,new york,trip-hop,0.0116353552149
18331,ninja tune,trip-hop,5.43007278192
18332,norwegian,trip-hop,0.0254819888618
18333,nu jazz,trip-hop,1.15079393548
18334,nu-jazz,trip-hop,0.210984800635
18335,pop,trip-hop,0.39410220484
18336,post-dubstep,trip-hop,0.0121091585751
18337,post-rock,trip-hop,0.00615265518256
18338,psychedelic,trip-hop,0.0429040111701
18339,psychedelic pop,trip-hop,0.00710759305837
18340,r&b,trip-hop,0.0101827396197
18341,rap,trip-hop,0.00162100908998
18342,rnb,trip-hop,0.0159621453281
18343,rock,trip-hop,0.0616567937409
18344,scandinavian,trip-hop,0.0253725458173
18345,shoegaze,trip-hop,0.00261296878532
18346,singer-songwriter,trip-hop,0.157110919436
18347,soul,trip-hop,0.00933400704168
18348,swedish,trip-hop,0.116116043006
18349,synth pop,trip-hop,0.00329983362913
18350,synthpop,trip-hop,0.0613434503702
18351,techno,trip-hop,0.027379342481
18352,trance,trip-hop,0.0334138337073
18353,trip hop,trip-hop,9.21589112445
18354,turntablism,trip-hop,1.97781647411
18355,uk bass,trip-hop,0.111293685463
18356,wonky,trip-hop,0.043271312502
18357,00s,urban,0.120066545868
18358,2014,urban,0.358257032823
18359,90s,urban,0.0530085966328
18360,Disney,urban,0.0792037415991
18361,Hip-Hop,urban,1.95561454453
18362,Love,urban,0.0632313699236
18363,Mike Will Made It,urban,1.53120788141
18364,Neo-Soul,urban,0.0384784134719
18365,USA,urban,0.0467802562207
18366,alternative,urban,0.0086049779442
18367,american,urban,0.443451431324
18368,chillout,urban,0.00726529793522
18369,dance,urban,0.260153061653
18370,electronic,urban,0.012599305021
18371,female,urban,0.110240482727
18372,female vocalist,urban,0.0912295900148
18373,female vocalists,urban,0.189329802016
18374,funk,urban,0.0538632130878
18375,guilty pleasure,urban,0.12728903773
18376,hip hop,urban,1.00351880841
18377,hiphop,urban,0.419663246953
18378,indie,urban,0.000582804485993
18379,jazz,urban,0.00577902656229
18380,male vocalist,urban,0.0904242716589
18381,male vocalists,urban,0.413675142718
18382,pop,urban,0.296984190123
18383,pop rock,urban,0.00600493226291
18384,r and b,urban,3.1981160146
18385,r&b,urban,2.20779172436
18386,r'n'b,urban,0.712114392029
18387,rap,urban,0.812379563596
18388,rhythm and blues,urban,0.414617827655
18389,rnb,urban,2.98941833591
18390,rock,urban,0.00895202377663
18391,sexy,urban,0.476676868997
18392,singer-songwriter,urban,0.0218194766817
18393,soul,urban,1.5674603423
18394,trey songz,urban,5.04383855123
18395,00s,want to see live,0.0508705913134
18396,10s,want to see live,0.126543533368
18397,alternative,want to see live,0.0448605189784
18398,alternative rock,want to see live,0.0118898710542
18399,british,want to see live,0.0108667133725
18400,electronic,want to see live,0.037542284345
18401,electronica,want to see live,0.0189792207131
18402,experimental,want to see live,0.0132556163874
18403,indie,want to see live,0.0350174346591
18404,indie pop,want to see live,0.0698893778461
18405,indie rock,want to see live,0.0569196799304
18406,pop,want to see live,0.055779661043
18407,rock,want to see live,0.022163064704
18408,10s,00s,0.104613852045
18409,2007,00s,0.153573447927
18410,2010s,00s,0.00960650929587
18411,70s,00s,0.000966665192871
18412,80s,00s,0.0331519854434
18413,90s,00s,1.03024990673
18414,Acoustic Rock,00s,0.0198167092149
18415,All,00s,0.0140709370289
18416,Alt-country,00s,0.0947728086372
18417,Alternative Folk,00s,0.0216809573544
18418,Avant-Garde,00s,0.0226991016148
18419,Awesome,00s,0.395107272091
18420,Ballad,00s,0.0404019464346
18421,Britrock,00s,0.0591914315282
18422,Brooklyn,00s,0.0192445426346
18423,California,00s,0.0880284794462
18424,Canadian,00s,0.0133943176287
18425,Disco,00s,0.0352755360423
18426,Dreamy,00s,0.0134741252551
18427,Electro Pop,00s,0.0107644940136
18428,Electroclash,00s,0.0276475405551
18429,Experimental Rock,00s,0.0750246699477
18430,Favorite,00s,0.162485075626
18431,Favourites,00s,0.0840969064835
18432,Female Voices,00s,0.0165726742367
18433,Garage Rock,00s,0.191692943038
18434,Great Lyricists,00s,0.0343934518366
18435,Grunge,00s,0.0268623345396
18436,Hip-Hop,00s,0.128988360658
18437,House,00s,0.027021043635
18438,Lo-Fi,00s,0.267586270014
18439,Love,00s,1.37137917273
18440,Mellow,00s,0.627754407448
18441,Neo Soul,00s,0.0152993504623
18442,Neo-Psychedelia,00s,0.115784006717
18443,Neo-Soul,00s,0.0212703461053
18444,New Weird America,00s,0.0357579975615
18445,Nu Metal,00s,0.00231385996486
18446,Officially Shit,00s,0.0766596589139
18447,Pop-Rock,00s,0.226581767168
18448,Pop-punk,00s,0.0161607785738
18449,Post Grunge,00s,0.0239958512386
18450,Post punk,00s,0.0177192156094
18451,Post-punk revival,00s,0.189926582944
18452,Progressive,00s,0.00869091552116
18453,Progressive rock,00s,0.0465139561612
18454,Psychedelic Rock,00s,0.0592240483798
18455,Scottish,00s,0.014082914389
18456,Soundtrack,00s,0.0136672243076
18457,Sweden,00s,0.011187194509
18458,UK,00s,1.09931964276
18459,USA,00s,3.65760906894
18460,acoustic,00s,0.43246775048
18461,alternative,00s,4.33100554302
18462,alternative country,00s,0.0378536517132
18463,alternative dance,00s,0.0410029794334
18464,alternative hip-hop,00s,0.00863580775598
18465,alternative metal,00s,0.00516694323549
18466,alternative pop,00s,0.0355388046729
