,tag_1,tag_2,count,number_of_pairs_x,number_of_pairs_y,totalPairs,pair_percent_of_total,pair_percent_of_x,pair_percent_of_y,perc_x_y_sum,score
13371,psychedelic pop,male vocalists,43,2301,24312,2435982,1.76520187752e-05,0.0186875271621,0.00176867390589,0.020456201068,0.0583437025093
13372,punk,male vocalists,136,16620,24312,2435982,5.58296407773e-05,0.00818291215403,0.00559394537677,0.0137768575308,0.255558860915
13373,punk rock,male vocalists,67,10453,24312,2435982,2.75043083241e-05,0.00640964316464,0.00275584073708,0.00916548390173,0.0485834884987
13374,quirky,male vocalists,15,339,24312,2435982,6.15768096809e-06,0.0442477876106,0.000616979269497,0.0448647668801,0.0168104491393
13375,r and b,male vocalists,46,1361,24312,2435982,1.88835549688e-05,0.0337986774431,0.00189206975979,0.0356907472028,0.120759305836
13376,r&b,male vocalists,245,7973,24312,2435982,0.000100575455812,0.0307287093942,0.0100773280684,0.0408060374626,3.11445261061
13377,r'n'b,male vocalists,32,1276,24312,2435982,1.31363860653e-05,0.025078369906,0.00131622244159,0.0263945923475,0.0433615201016
13378,rap,male vocalists,155,19018,24312,2435982,6.36293700036e-05,0.00815017351982,0.00637545245146,0.0145256259713,0.330624847834
13379,reggae,male vocalists,51,3724,24312,2435982,2.09361152915e-05,0.0136949516649,0.00209772951629,0.0157926811812,0.0601459091614
13380,reggae fusion,male vocalists,18,114,24312,2435982,7.3892171617e-06,0.157894736842,0.000740375123396,0.158635111966,0.0863809352825
13381,rhythm and blues,male vocalists,77,4064,24312,2435982,3.16094289695e-05,0.0189468503937,0.00316716025008,0.0221140106438,0.189680949211
13382,rnb,male vocalists,365,20299,24312,2435982,0.000149836903557,0.017981181339,0.0150131622244,0.0329943435634,4.04491302631
13383,robbie williams,male vocalists,15,75,24312,2435982,6.15768096809e-06,0.2,0.000616979269497,0.200616979269,0.0759832301096
13384,rock,male vocalists,1037,129905,24312,2435982,0.000425701010927,0.00798275662984,0.0426538334979,0.0506365901277,14.4949138997
13385,rock n roll,male vocalists,46,1587,24312,2435982,1.88835549688e-05,0.0289855072464,0.00189206975979,0.0308775770062,0.103562328446
13386,rockabilly,male vocalists,22,1079,24312,2435982,9.03126541986e-06,0.0203892493049,0.000904902928595,0.0212941522335,0.0166629478778
13387,romantic,male vocalists,25,577,24312,2435982,1.02628016135e-05,0.0433275563258,0.00102829878249,0.0443558551083,0.0457245511444
13388,sad,male vocalists,22,461,24312,2435982,9.03126541986e-06,0.0477223427332,0.000904902928595,0.0486272456618,0.0390006957921
13389,sadcore,male vocalists,17,629,24312,2435982,6.97870509716e-06,0.027027027027,0.000699243172096,0.0277262701991,0.0131886807818
13390,scandinavian,male vocalists,24,1397,24312,2435982,9.85228954894e-06,0.017179670723,0.000987166831194,0.0181668375542,0.016708695984
13391,scotland,male vocalists,15,422,24312,2435982,6.15768096809e-06,0.0355450236967,0.000616979269497,0.0361620029662,0.013504128574
13392,seattle,male vocalists,37,922,24312,2435982,1.51889463879e-05,0.0401301518438,0.00152188219809,0.0416520340419,0.0927640046938
13393,sexy,male vocalists,88,4616,24312,2435982,3.61250616794e-05,0.0190641247834,0.00361961171438,0.0226837364977,0.24928001054
13394,shoegaze,male vocalists,28,6259,24312,2435982,1.14943378071e-05,0.00447355807637,0.00115169463639,0.00562525271276,0.00592208150882
13395,singer songwriter,male vocalists,26,470,24312,2435982,1.0673313678e-05,0.0553191489362,0.00106943073379,0.05638857967,0.0631433216268
13396,singer-songwriter,male vocalists,691,53297,24312,2435982,0.000283663836596,0.0129650824624,0.0284221783481,0.0413872608106,10.4528956806
13397,slow jams,male vocalists,36,267,24312,2435982,1.47784343234e-05,0.134831460674,0.00148075024679,0.136312210921,0.29505398119
13398,smooth,male vocalists,29,837,24312,2435982,1.19048498716e-05,0.0346475507766,0.00119282658769,0.0358403773643,0.0492009823216
13399,soft,male vocalists,16,344,24312,2435982,6.56819303263e-06,0.046511627907,0.000658111220796,0.0471697391278,0.0201051234192
13400,soft rock,male vocalists,188,5822,24312,2435982,7.71762681333e-05,0.0322913088286,0.00773280684436,0.0400241156729,1.92711035375
13401,soul,male vocalists,446,28355,24312,2435982,0.000183088380784,0.0157291482984,0.0183448502797,0.0340739985781,5.28299454881
13402,spanish,male vocalists,21,1058,24312,2435982,8.62075335532e-06,0.0198487712665,0.000863770977295,0.0207125422438,0.0147801027945
13403,spotify,male vocalists,16,314,24312,2435982,6.56819303263e-06,0.0509554140127,0.000658111220796,0.0516135252335,0.0220259950834
13404,swag,male vocalists,18,852,24312,2435982,7.3892171617e-06,0.0211267605634,0.000740375123396,0.0218671356868,0.0115580124674
13405,swedish,male vocalists,26,7873,24312,2435982,1.0673313678e-05,0.00330242601296,0.00106943073379,0.00437185674675,0.00376951113484
13406,swing,male vocalists,34,1154,24312,2435982,1.39574101943e-05,0.0294627383016,0.00139848634419,0.0308612246458,0.0575090482617
13407,synth,male vocalists,21,894,24312,2435982,8.62075335532e-06,0.0234899328859,0.000863770977295,0.0243537038632,0.0174914415622
13408,synth pop,male vocalists,54,4132,24312,2435982,2.21676514851e-05,0.013068731849,0.00222112537019,0.0152898572192,0.0643466889641
13409,synthpop,male vocalists,97,12933,24312,2435982,3.98196702603e-05,0.00750019330395,0.00398979927608,0.01148999258,0.119157439752
13410,teen pop,male vocalists,18,922,24312,2435982,7.3892171617e-06,0.0195227765727,0.000740375123396,0.0202631516961,0.0106805060978
13411,toronto,male vocalists,35,825,24312,2435982,1.43679222589e-05,0.0424242424242,0.00143961829549,0.0438638607197,0.0877516765239
13412,trey songz,male vocalists,34,151,24312,2435982,1.39574101943e-05,0.225165562914,0.00139848634419,0.226564049258,0.439506236384
13413,trip-hop,male vocalists,35,12332,24312,2435982,1.43679222589e-05,0.00283814466429,0.00143961829549,0.00427776295978,0.00587051030913
13414,underground hip-hop,male vocalists,26,3279,24312,2435982,1.0673313678e-05,0.00792924672156,0.00106943073379,0.00899867745536,0.00905073533535
13415,urban,male vocalists,78,1937,24312,2435982,3.2019941034e-05,0.0402684563758,0.00320829220138,0.0434767485772,0.413675142718
13416,vocal jazz,male vocalists,27,1067,24312,2435982,1.10838257426e-05,0.0253045923149,0.00111056268509,0.026415155,0.0311481395032
13417,world,male vocalists,17,608,24312,2435982,6.97870509716e-06,0.0279605263158,0.000699243172096,0.0286597694879,0.0136442108746
13418,00s,melancholic,23,15036,2918,2435982,9.4417774844e-06,0.00152966214419,0.00788211103496,0.00941177317914,0.011383919829
13419,21st century classical,melancholic,17,507,2918,2435982,6.97870509716e-06,0.0335305719921,0.00582590815627,0.0393564801484,0.136326235518
13420,90s,melancholic,17,15714,2918,2435982,6.97870509716e-06,0.0010818378516,0.00582590815627,0.00690774600787,0.00439846006159
13421,Classical,melancholic,45,5638,2918,2435982,1.84730429043e-05,0.00798155374246,0.0154215215901,0.0234030753326,0.22738044252
13422,Contemporary,melancholic,16,263,2918,2435982,6.56819303263e-06,0.0608365019011,0.00548320767649,0.0663197095776,0.219101240804
13423,Experimental-Ambient,melancholic,36,1000,2918,2435982,1.47784343234e-05,0.036,0.0123372172721,0.0483372172721,0.656369118682
13424,Lo-Fi,melancholic,22,13954,2918,2435982,9.03126541986e-06,0.00157660885768,0.00753941055517,0.00911601941285,0.0107351955878
13425,Mellow,melancholic,59,7329,2918,2435982,2.42202118078e-05,0.00805021148861,0.0202193283071,0.0282695397957,0.394232070382
13426,PostClassical,melancholic,16,479,2918,2435982,6.56819303263e-06,0.0334029227557,0.00548320767649,0.0388861304322,0.120299846203
13427,Progressive rock,melancholic,21,10308,2918,2435982,8.62075335532e-06,0.00203725261932,0.00719671007539,0.00923396269472,0.0126393317144
13428,UK,melancholic,21,9611,2918,2435982,8.62075335532e-06,0.00218499635834,0.00719671007539,0.00938170643373,0.0135559495695
13429,USA,melancholic,21,12232,2918,2435982,8.62075335532e-06,0.00171680837148,0.00719671007539,0.00891351844688,0.0106512615527
13430,acoustic,melancholic,72,23967,2918,2435982,2.95568686468e-05,0.00300413067968,0.0246744345442,0.0276785652239,0.219090956292
13431,alternative,melancholic,113,114909,2918,2435982,4.63878632929e-05,0.000983386853945,0.0387251542152,0.0397085410692,0.176653368361
13432,alternative rock,melancholic,44,54194,2918,2435982,1.80625308397e-05,0.000811897996088,0.0150788211103,0.0158907191064,0.0221129895166
13433,ambient,melancholic,96,19120,2918,2435982,3.94091581958e-05,0.00502092050209,0.0328992460589,0.037920166561,0.650978205418
13434,ambient piano,melancholic,52,1278,2918,2435982,2.1346627356e-05,0.0406885758998,0.0178204249486,0.0585090008484,1.54781772117
13435,american,melancholic,40,46372,2918,2435982,1.64204825816e-05,0.00086258949366,0.0137080191912,0.0145706086849,0.0194162244766
13436,atmospheric,melancholic,56,2725,2918,2435982,2.29886756142e-05,0.0205504587156,0.0191912268677,0.0397416855833,0.906646964756
13437,beautiful,melancholic,37,3802,2918,2435982,1.51889463879e-05,0.00973172014729,0.0126799177519,0.0224116378992,0.187427666088
13438,british,melancholic,50,49436,2918,2435982,2.0525603227e-05,0.00101140869002,0.017135023989,0.0181464326791,0.0355719216445
13439,chill,melancholic,18,5463,2918,2435982,7.3892171617e-06,0.00329489291598,0.00616860863605,0.00946350155203,0.015018513607
13440,chillout,melancholic,53,20008,2918,2435982,2.17571394206e-05,0.00264894042383,0.0181631254284,0.0208120658522,0.104680205766
13441,cinematic,melancholic,56,1377,2918,2435982,2.29886756142e-05,0.0406681190995,0.0191912268677,0.0598593459672,1.79419969423
13442,contemporary classical,melancholic,64,3013,2918,2435982,2.62727721305e-05,0.0212412877531,0.021932830706,0.043174118459,1.22400002828
13443,contemporary piano,melancholic,55,1341,2918,2435982,2.25781635496e-05,0.0410141685309,0.0188485263879,0.0598626949189,1.74541992022
13444,dream pop,melancholic,29,10987,2918,2435982,1.19048498716e-05,0.00263948302539,0.00993831391364,0.012577796939,0.0312288151311
13445,electro-acoustic,melancholic,24,709,2918,2435982,9.85228954894e-06,0.033850493653,0.00822481151474,0.0420753051678,0.274301465259
13446,electroacoustic,melancholic,25,740,2918,2435982,1.02628016135e-05,0.0337837837838,0.00856751199452,0.0423512957783,0.297049580814
13447,electronic,melancholic,74,85203,2918,2435982,3.03778927759e-05,0.000868514019459,0.0253598355038,0.0262283495232,0.0669084409203
13448,electronica,melancholic,22,28305,2918,2435982,9.03126541986e-06,0.000777247836071,0.00753941055517,0.00831665839125,0.0052923129918
13449,ethereal,melancholic,36,2472,2918,2435982,1.47784343234e-05,0.0145631067961,0.0123372172721,0.0269003240682,0.26552148814
13450,experimental,melancholic,61,33393,2918,2435982,2.50412359369e-05,0.00182673015303,0.0209047292666,0.0227314594196,0.0956257171368
13451,favorites,melancholic,15,6175,2918,2435982,6.15768096809e-06,0.00242914979757,0.00514050719671,0.00756965699428,0.00768913441251
13452,female vocalists,melancholic,21,61719,2918,2435982,8.62075335532e-06,0.000340251786322,0.00719671007539,0.00753696186172,0.0021109582351
13453,folk,melancholic,88,43598,2918,2435982,3.61250616794e-05,0.0020184412129,0.0301576422207,0.0321760834336,0.219898408893
13454,folk rock,melancholic,15,9564,2918,2435982,6.15768096809e-06,0.00156838143036,0.00514050719671,0.00670888862707,0.00496449236692
13455,german,melancholic,15,2849,2918,2435982,6.15768096809e-06,0.00526500526501,0.00514050719671,0.0104055124617,0.0166656388197
13456,indie,melancholic,83,122729,2918,2435982,3.40725013567e-05,0.000676286778186,0.0284441398218,0.0291204266,0.065543211785
13457,indie folk,melancholic,35,12598,2918,2435982,1.43679222589e-05,0.00277821876488,0.0119945167923,0.0147727355572,0.0478787900315
13458,indie pop,melancholic,40,41195,2918,2435982,1.64204825816e-05,0.000970991625197,0.0137080191912,0.0146790108164,0.0218562728833
13459,indie rock,melancholic,51,56197,2918,2435982,2.09361152915e-05,0.00090752175383,0.0174777244688,0.0183852462226,0.0332076416537
13460,instrumental,melancholic,69,10841,2918,2435982,2.83253324532e-05,0.00636472650125,0.0236463331049,0.0300110596061,0.426303173214
13461,male vocalists,melancholic,35,24312,2918,2435982,1.43679222589e-05,0.00143961829549,0.0119945167923,0.0134341350878,0.0248098468582
13462,melancholy,melancholic,77,2968,2918,2435982,3.16094289695e-05,0.0259433962264,0.0263879369431,0.0523313331695,2.16395844411
13463,metal,melancholic,15,19300,2918,2435982,6.15768096809e-06,0.000777202072539,0.00514050719671,0.00591770926925,0.00246012461126
13464,minimal,melancholic,19,3132,2918,2435982,7.79972922624e-06,0.00606641123883,0.00651130911583,0.0125777203547,0.0308091478999
13465,minimal ambient,melancholic,42,1090,2918,2435982,1.72415067106e-05,0.0385321100917,0.0143934201508,0.0529255302425,0.956229220642
13466,minimal piano,melancholic,29,845,2918,2435982,1.19048498716e-05,0.0343195266272,0.00993831391364,0.0442578405409,0.406048511059
13467,minimalism,melancholic,61,2076,2918,2435982,2.50412359369e-05,0.0293834296724,0.0209047292666,0.0502881589391,1.53816453389
13468,minimalist,melancholic,59,1577,2918,2435982,2.42202118078e-05,0.0374128091313,0.0202193283071,0.0576321374383,1.83216667332
13469,modern classical,melancholic,64,2021,2918,2435982,2.62727721305e-05,0.0316674913409,0.021932830706,0.0536003220469,1.82479568788
13470,modern composition,melancholic,30,869,2918,2435982,1.23153619362e-05,0.0345224395857,0.0102810143934,0.0448034539792,0.437103843473
13471,neo classical,melancholic,23,670,2918,2435982,9.4417774844e-06,0.034328358209,0.00788211103496,0.0422104692439,0.255475550072
13472,neo-classical,melancholic,59,1383,2918,2435982,2.42202118078e-05,0.0426608821403,0.0202193283071,0.0628802104473,2.08917342287
13473,neoclassical,melancholic,63,2074,2918,2435982,2.5862260066e-05,0.0303760848602,0.0215901302262,0.0519662150864,1.6961081222
13474,new age,melancholic,31,1593,2918,2435982,1.27258740007e-05,0.0194601381042,0.0106237148732,0.0300838529774,0.263093393834
13475,piano,melancholic,75,8911,2918,2435982,3.07884048404e-05,0.00841656379755,0.0257025359836,0.0341190997811,0.666036429655
13476,piano ambient,melancholic,53,1296,2918,2435982,2.17571394206e-05,0.0408950617284,0.0181631254284,0.0590581871568,1.61608144828
13477,pop,melancholic,40,92415,2918,2435982,1.64204825816e-05,0.000432830168263,0.0137080191912,0.0141408493595,0.009742673391
13478,post-classical,melancholic,58,1424,2918,2435982,2.38096997433e-05,0.0407303370787,0.0198766278273,0.0606069649059,1.92758984183
13479,post-rock,melancholic,34,5761,2918,2435982,1.39574101943e-05,0.00590175316785,0.0116518163125,0.0175535694804,0.095979727697
13480,psychedelic,melancholic,20,17611,2918,2435982,8.21024129078e-06,0.00113565385271,0.00685400959561,0.00798966344832,0.00639067316896
13481,rock,melancholic,60,129905,2918,2435982,2.46307238723e-05,0.000461875986298,0.0205620287868,0.0210239047731,0.0233920628138
13482,sadcore,melancholic,18,629,2918,2435982,7.3892171617e-06,0.0286168521463,0.00616860863605,0.0347854607823,0.130439014046
13483,shoegaze,melancholic,21,6259,2918,2435982,8.62075335532e-06,0.00335516855728,0.00719671007539,0.0105518786327,0.020815822226
13484,singer-songwriter,melancholic,87,53297,2918,2435982,3.57145496149e-05,0.00163236204664,0.0298149417409,0.0314473037876,0.173818353375
13485,slowcore,melancholic,22,1081,2918,2435982,9.03126541986e-06,0.0203515263645,0.00753941055517,0.0278909369197,0.13857439337
13486,00s,melancholy,39,15036,2968,2435982,1.6009970517e-05,0.00259377494014,0.0131401617251,0.0157339366652,0.0545661776435
13487,21st century classical,melancholy,17,507,2968,2435982,6.97870509716e-06,0.0335305719921,0.00572776280323,0.0392583347953,0.134029634516
13488,80s,melancholy,15,24769,2968,2435982,6.15768096809e-06,0.000605595704308,0.0050539083558,0.0056595040601,0.00188463534844
13489,90s,melancholy,20,15714,2968,2435982,8.21024129078e-06,0.00127275041364,0.00673854447439,0.00801129488804,0.00704150134701
13490,Alt-country,melancholy,27,5335,2968,2435982,1.10838257426e-05,0.00506091846298,0.00909703504043,0.0141579535034,0.0510292161457
13491,Awesome,melancholy,15,2270,2968,2435982,6.15768096809e-06,0.00660792951542,0.0050539083558,0.0116618378712,0.0205641114297
13492,Classical,melancholy,40,5638,2968,2435982,1.64204825816e-05,0.00709471443774,0.0134770889488,0.0205718033865,0.157006246423
13493,Contemporary,melancholy,17,263,2968,2435982,6.97870509716e-06,0.06463878327,0.00572776280323,0.0703665460732,0.25837651977
13494,Experimental-Ambient,melancholy,36,1000,2968,2435982,1.47784343234e-05,0.036,0.0121293800539,0.0481293800539,0.645311687437
13495,Great Lyricists,melancholy,21,390,2968,2435982,8.62075335532e-06,0.0538461538462,0.00707547169811,0.0609216255443,0.328439442057
13496,Lo-Fi,melancholy,32,13954,2968,2435982,1.31363860653e-05,0.00229324924753,0.010781671159,0.0130749204066,0.032479792409
13497,Love,melancholy,23,4078,2968,2435982,9.4417774844e-06,0.00564001961746,0.00774932614555,0.013389345763,0.0412665645357
